,date,filing_date,currency_symbol,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiab,totalStockholderEquity,deferredLongTermLiab,otherCurrentLiab,commonStock,retainedEarnings,otherLiab,goodWill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,shortLongTermDebt,shortLongTermDebtTotal,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,noncontrollingInterestInConsolidatedEntity,temporaryEquityRedeemableNoncontrollingInterests,accumulatedOtherComprehensiveIncome,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,nonCurrrentAssetsOther,deferredLongTermAssetCharges,nonCurrentAssetsTotal,capitalLeaseObligations,longTermDebtTotal,nonCurrentLiabilitiesOther,nonCurrentLiabilitiesTotal,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurpluse,liabilitiesAndStockholdersEquity,cashAndShortTermInvestments,propertyPlantAndEquipmentGross,accumulatedDepreciation,commonStockSharesOutstanding,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,netIncome,changeInCash,beginPeriodCashFlow,endPeriodCashFlow,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToInventory,changeToAccountReceivables,salePurchaseOfStock,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,changeReceivables,cashFlowsOtherOperating,exchangeRateChanges,cashAndCashEquivalentsChanges,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,sellingAndMarketingExpenses,grossProfit,ebit,ebitda,depreciationAndAmortization,nonOperatingIncomeNetOther,operatingIncome,otherOperatingExpenses,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments,EPS,epsEstimate,epsDifference,surprisePercent,Fiscal_Quarter,Date,Price,marketCapitalization,ROE,PE,dividends,dividendYield,DE,currentRatio,BVPS,PB
110,2007-09-30,,USD,25347000000.0,299000000.0,,2195000000.0,10815000000.0,14532000000.0,,4329000000.0,5368000000.0,9101000000.0,897000000.0,38000000.0,1139000000.0,9352000000.0,9299000000.0,,,,,1832000000.0,21956000000.0,,,6034000000.0,1637000000.0,,346000000.0,4970000000.0,,,,63000000.0,,5368000000.0,,,,,1222000000.0,,,,,,,,,,,25347000000.0,,1832000000.0,,24900176000.0,,1494000000.0,,,739000000.0,,3496000000.0,2960000000.0,6392000000.0,9352000000.0,5470000000.0,317000000.0,,,-76000000.0,-385000000.0,365000000.0,-3249000000.0,,735000000,,,,,782000000.0,,5008000000.0,,2963000000.0,,8154000000.0,5008000000.0,4726000000.0,317000000.0,,4409000000.0,19597000000.0,,,,,,,,1512000000.0,24006000000.0,3745000000.0,15852000000.0,-48000000.0,,,3496000000.0,,0.55,,,,Yearly,,,,0.6512667660208644,,,,,2.361114098290139,0.5836103327141141,
111,2006-09-30,,USD,17205000000.0,139000000.0,,1284000000.0,7221000000.0,9984000000.0,,3081000000.0,4355000000.0,5607000000.0,369000000.0,38000000.0,1217000000.0,6392000000.0,6471000000.0,,,,,1281000000.0,14509000000.0,,,3718000000.0,1252000000.0,,270000000.0,3390000000.0,,,,22000000.0,,4355000000.0,,,,,175000000.0,,,,,,,,,,,17205000000.0,,1281000000.0,,24570728000.0,,1611000000.0,357000000.0,,324000000.0,,1989000000.0,2901000000.0,3491000000.0,6392000000.0,2220000000.0,225000000.0,,,-105000000.0,-357000000.0,-355000000.0,361000000.0,,657000000,,,,,712000000.0,,2818000000.0,,2433000000.0,,5598000000.0,2818000000.0,2678000000.0,225000000.0,,2453000000.0,16862000000.0,,,,,,,,829000000.0,19315000000.0,3145000000.0,13717000000.0,-29000000.0,,,1989000000.0,,0.33,,,,Yearly,,,,0.45671641791044776,,,,,2.2421573172616287,0.4063371667294514,
112,2005-09-30,,USD,11551000000.0,65000000.0,,562000000.0,4085000000.0,7466000000.0,,1705000000.0,3521000000.0,4005000000.0,293000000.0,69000000.0,300000000.0,3491000000.0,3484000000.0,,,,,817000000.0,10300000000.0,,,4770000000.0,895000000.0,,165000000.0,1779000000.0,,,,-664000000.0,,3521000000.0,,,,,300000000.0,,,,,,,,,,,11551000000.0,,817000000.0,,23989840000.0,,328000000.0,,,543000000.0,,1335000000.0,522000000.0,2969000000.0,3491000000.0,2535000000.0,179000000.0,,,-64000000.0,-121000000.0,543000000.0,-2556000000.0,,260000000,,,,,534000000.0,,1815000000.0,,1859000000.0,,4043000000.0,1815000000.0,1829000000.0,179000000.0,,1650000000.0,12281000000.0,,,,,,,,480000000.0,13931000000.0,2393000000.0,9888000000.0,-18000000.0,,,1335000000.0,,0.2,,,,Yearly,2005-09-30,1.6492,39564044128.0,0.37915364953138314,8.245999999999999,,,,2.9563719862227327,0.3112150810509782,5.29922905545138
113,2004-09-30,,USD,8050000000.0,42000000.0,,440000000.0,2974000000.0,5076000000.0,,1229000000.0,2514000000.0,2670000000.0,294000000.0,80000000.0,189600000.0,2969000000.0,2680000000.0,,,,,707000000.0,7055000000.0,,,2495000000.0,774000000.0,,101000000.0,1451000000.0,,,,-108000000.0,,2514000000.0,,,,,166000000.0,,,,,,,,,,,8050000000.0,,707000000.0,,21689416000.0,,297000000.0,,,127000000.0,,276000000.0,-427000000.0,3396000000.0,2969000000.0,934000000.0,150000000.0,11000000.0,,-45000000.0,-8000000.0,427000000.0,-1488000000.0,,176000000,,,,,489000000.0,,383000000.0,,1421000000.0,,2259000000.0,383000000.0,499000000.0,150000000.0,,349000000.0,7930000000.0,3000000.0,,,,,,,107000000.0,8279000000.0,1910000000.0,6020000000.0,-27000000.0,,,276000000.0,,0.05,,,,Yearly,2004-09-30,0.5962,12931229819.199999,0.10978520286396182,11.923999999999998,,,,2.6324626865671643,0.23403119752048648,2.547523605043341
114,2003-09-30,,USD,6815000000.0,24000000.0,,315000000.0,2592000000.0,4223000000.0,,899000000.0,1926000000.0,2394000000.0,235000000.0,85000000.0,145000000.0,3396000000.0,2357000000.0,,,304000000.0,,669000000.0,5887000000.0,,,1170000000.0,766000000.0,,56000000.0,1154000000.0,,,,-97000000.0,,1926000000.0,,,,,150000000.0,,,,,,,,,,,6815000000.0,,669000000.0,,20354096000.0,,243000000.0,828000000.0,,27000000.0,,69000000.0,1144000000.0,2252000000.0,3396000000.0,289000000.0,113000000.0,33000000.0,,-11000000.0,-201000000.0,27000000.0,828000000.0,,164000000,,,,,471000000.0,,92000000.0,,1212000000.0,,1708000000.0,92000000.0,138000000.0,113000000.0,,25000000.0,6182000000.0,8000000.0,,,,1000000.0,,,24000000.0,6207000000.0,1683000000.0,4499000000.0,6000000.0,,,68000000.0,,0.0112,,,,Yearly,2003-09-30,0.3184,6480744166.400001,0.03582554517133956,28.42857142857143,,,,2.4976665252439543,0.20747666710425264,1.5346303969689794
115,2002-09-30,,USD,6298000000.0,34000000.0,,441000000.0,2203000000.0,4095000000.0,,747000000.0,1826000000.0,2325000000.0,,85000000.0,170000000.0,2252000000.0,1658000000.0,,,316000000.0,,621000000.0,5388000000.0,,,2085000000.0,565000000.0,316000000.0,45000000.0,911000000.0,,,,-56000000.0,,1826000000.0,,,,,131000000.0,,,,,,,,,,,6298000000.0,,621000000.0,,20259960000.0,,110000000.0,,,105000000.0,,65000000.0,-58000000.0,2310000000.0,2252000000.0,90000000.0,114000000.0,,,-34000000.0,-99000000.0,105000000.0,-252000000.0,,174000000,,,,,447000000.0,,87000000.0,,1111000000.0,,1603000000.0,87000000.0,159000000.0,114000000.0,,45000000.0,5697000000.0,11000000.0,,,,,,,22000000.0,5742000000.0,1558000000.0,4139000000.0,-65000000.0,,,65000000.0,,0.0198,,,,Yearly,2002-09-30,0.2229,4515945084.0,0.035596933187294635,11.257575757575756,,,,3.249698431845597,0.20212280774493138,1.1027948923076922
116,2001-09-30,,USD,6021000000.0,10000000.0,,330000000.0,2101000000.0,3920000000.0,,717000000.0,1693000000.0,2260000000.0,,66000000.0,314000000.0,2310000000.0,1518000000.0,,,317000000.0,,564000000.0,5143000000.0,,,2026000000.0,466000000.0,317000000.0,11000000.0,801000000.0,,,,-33000000.0,,1693000000.0,,,,,110000000.0,,,,,,,,,,,6021000000.0,,564000000.0,,19354328000.0,,,892000000.0,,42000000.0,,-25000000.0,1119000000.0,1191000000.0,2310000000.0,185000000.0,100000000.0,,,22000000.0,487000000.0,42000000.0,892000000.0,,232000000,,,,,441000000.0,,,,1138000000.0,,1235000000.0,-52000000.0,-244000000.0,100000000.0,,-344000000.0,5707000000.0,16000000.0,,,,12000000.0,,,-15000000.0,5363000000.0,1579000000.0,4128000000.0,90000000.0,,,,,0.0061,,,,Yearly,,,,-0.014766686355581808,,,,,3.388010540184453,0.2025386776539077,
117,2000-09-30,,USD,6803000000.0,,,414000000.0,2696000000.0,4107000000.0,,776000000.0,1502000000.0,2285000000.0,,,1063000000.0,1191000000.0,1933000000.0,,,300000000.0,,313000000.0,5427000000.0,,,2836000000.0,953000000.0,300000000.0,33000000.0,1157000000.0,,,,-387000000.0,,1502000000.0,76000000.0,,,,277000000.0,,,,,,,,,,,6803000000.0,,313000000.0,,20178144000.0,,318000000.0,,,-31000000.0,,786000000.0,-135000000.0,1326000000.0,1191000000.0,826000000.0,84000000.0,,,-13000000.0,-272000000.0,-116000000.0,-930000000.0,,107000000,,,,,380000000.0,,1092000000.0,,1166000000.0,,2166000000.0,1092000000.0,704000000.0,84000000.0,,620000000.0,7363000000.0,21000000.0,,,,,,,306000000.0,7983000000.0,1546000000.0,5817000000.0,283000000.0,,,786000000.0,,0.1168,,,,Yearly,,,,0.5233022636484687,,,,,2.8075530263838595,0.20353705474596673,
118,1999-09-30,,,5161000000.0,,,,2057000000.0,,,,,1499000000.0,,,,1326000000.0,1549000000.0,,,300000000.0,,,4285000000.0,,,1900000000.0,681000000.0,,20000000.0,,,,,106000000.0,,1349000000.0,,,,,219000000.0,,,,,,,,,,,5161000000.0,,318000000.0,,19506368000.0,,,,,11000000.0,,601000000.0,-155000000.0,1481000000.0,1326000000.0,798000000.0,85000000.0,,,58000000.0,274000000.0,11000000.0,-964000000.0,,47000000,,,,,314000000.0,,,,996000000.0,,1696000000.0,676000000.0,471000000.0,85000000.0,,386000000.0,5748000000.0,47000000.0,,,,,,,75000000.0,6134000000.0,1310000000.0,4438000000.0,193000000.0,,,,,0.09,,,,Yearly,1999-09-30,0.487,9499601216.0,0.44551519644180876,5.411111111111111,,,,2.7663008392511297,,
119,1998-09-30,,,4289000000.0,,,,2647000000.0,,,,,898000000.0,,,,1481000000.0,1520000000.0,,,954000000.0,,,3698000000.0,,,819000000.0,955000000.0,,78000000.0,,,,,-39000000.0,,633000000.0,,,,,243000000.0,,,,,,,,,,,4289000000.0,,348000000.0,,18806704000.0,,,,,19000000.0,,309000000.0,251000000.0,1230000000.0,1481000000.0,775000000.0,111000000.0,,,359000000.0,80000000.0,41000000.0,-543000000.0,,56000000,,,,,310000000.0,,,,908000000.0,,1479000000.0,329000000.0,372000000.0,111000000.0,,261000000.0,5680000000.0,62000000.0,,,,,,,20000000.0,5941000000.0,1218000000.0,4462000000.0,30000000.0,,,,,0.06,,,,Yearly,1998-09-30,0.2933,5516006283.2,0.4881516587677725,4.888333333333334,,,,2.432894736842105,,
120,1997-09-30,,,4233000000.0,,,,3033000000.0,,,,,589000000.0,,,,1230000000.0,1818000000.0,25000000.0,,976000000.0,,,3424000000.0,,,229000000.0,1035000000.0,,437000000.0,,,,,-74000000.0,,498000000.0,,,,,323000000.0,,,,,,,,,,,4233000000.0,,486000000.0,,14118944000.0,,,,,23000000.0,,-1045000000.0,-322000000.0,1552000000.0,1230000000.0,188000000.0,118000000.0,,,225000000.0,461000000.0,184000000.0,-533000000.0,,437000000,,,,,860000000.0,,,,1286000000.0,,1368000000.0,-1045000000.0,-660000000.0,118000000.0,,-778000000.0,7859000000.0,71000000.0,,,,,,,,7081000000.0,2146000000.0,5713000000.0,-278000000.0,,,,,-0.1114,,,,Yearly,1997-09-30,0.1668,2355039859.2000003,-2.0983935742971886,-1.4973070017953323,,,,1.8833883388338835,,
121,1996-09-30,,,5364000000.0,,,,3306000000.0,,,,,1634000000.0,,,,1552000000.0,2003000000.0,186000000.0,,1135000000.0,,,4515000000.0,,,193000000.0,1496000000.0,,662000000.0,,,,,-30000000.0,,439000000.0,,,,,251000000.0,,,,,,,,,,,5364000000.0,,598000000.0,,13858208000.0,,,,,396000000.0,,-816000000.0,796000000.0,756000000.0,1552000000.0,519000000.0,156000000.0,,-14000000.0,1113000000.0,435000000.0,39000000.0,-119000000.0,,67000000,,,,,604000000.0,,,,1568000000.0,,968000000.0,-1295000000.0,-1048000000.0,156000000.0,,-1204000000.0,11037000000.0,60000000.0,,,,,,,-479000000.0,9833000000.0,2172000000.0,8865000000.0,-91000000.0,,,,,-0.1082,,,,Yearly,1996-09-30,0.1708,2366981926.4,-1.85876993166287,-1.578558225508318,-0.001010231625907188,-81967213.1147541,,2.254118821767349,,
122,1995-09-30,,,6231000000.0,,,,3330000000.0,,,,,2464000000.0,,,,756000000.0,2325000000.0,461000000.0,,764000000.0,,,5224000000.0,,,196000000.0,1931000000.0,,1775000000.0,,,,,78000000.0,,398000000.0,,,,,296000000.0,,,,,,,,,,,6231000000.0,,711000000.0,,13781264000.0,,,,,195000000.0,,424000000.0,-447000000.0,1203000000.0,756000000.0,-240000000.0,127000000.0,,-58000000.0,-687000000.0,-350000000.0,86000000.0,-402000000.0,,159000000,,,,,614000000.0,,,,1583000000.0,,2858000000.0,674000000.0,788000000.0,127000000.0,,661000000.0,10401000000.0,48000000.0,,,,,,,250000000.0,11062000000.0,2197000000.0,8204000000.0,-39000000.0,,,,,0.12,,,,Yearly,,,,1.065326633165829,,-0.004208612504629474,,,2.2468817204301077,,
123,1994-09-30,,,5302746000.0,,,,2919445000.0,,,,,2096206000.0,,,,1203488000.0,1944305000.0,292200000.0,,596200000.0,,,4476452000.0,,,54368000.0,1581347000.0,,1088434000.0,,,,,-785088000.0,,297929000.0,,,,,159194000.0,,,,,,,,,,,5302746000.0,,667100000.0,,13306720000.0,,,,,-208118000.0,,310178000.0,527075000.0,676413000.0,1203488000.0,736995000.0,167958000.0,,-56572000.0,418204000.0,-199401000.0,82000000.0,-1802000.0,,159587000,,,,,564303000.0,,,,1384111000.0,,2343833000.0,500286000.0,563377000.0,167958000.0,,395419000.0,8793329000.0,39653000.0,,,,,,,190108000.0,9188748000.0,1948414000.0,6844915000.0,101236000.0,,,,,0.0539,,,,Yearly,1994-09-30,0.2553,3397205616.0000005,1.041113822420778,4.736549165120594,-0.004251385765988914,-221590285.938112,,2.302340424984763,,
